DateTime,Entries,UniqueIPs
1475159094,8765,8765
1475246220,8798,8798
1475333326,8937,8937
1475420500,9108,9108
1475507574,9067,9067
1475594943,9022,9022
1475682041,9079,9079
1475769155,9084,9084
1475856275,9159,9159
1475943887,9418,9418
1476031243,9526,9526
1476118628,9659,9659
1476205960,9605,9605
1476293088,9605,9605
1476380183,9716,9716
1476467308,9889,9889
1476554470,9954,9954
1476641538,9967,9967
1476728660,9956,9956
1476815793,9952,9952
1476903011,9905,9905
1476990071,9893,9893
1477077166,9844,9844
1477164273,9896,9896
1477251402,10007,10007
1477338506,9979,9979
1477425677,9956,9956
1477512873,9987,9987
1477600101,10028,10028
1477687228,10067,10067
1477774351,10141,10141
1477861480,10241,10241
1477948619,10348,10348
1478035701,10559,10559
1478122846,10783,10783
1478209950,10896,10896
1478297073,10964,10964
1478384442,11150,11150
1478471552,11349,11349
1478558657,11163,11163
1478645797,11088,11088
1478732912,11052,11052
1478820027,11172,11172
1478907147,11253,11253
1478994263,11261,11261
1479081388,11386,11386
1479168511,11346,11346
1479255620,11268,11268
1479342753,11309,11309
1479429860,11352,11352
1479517000,11470,11470
1479604122,11506,11506
1479691238,11530,11530
1479778354,11491,11491
1479865463,11398,11398
1479952596,11406,11406
1480039705,11454,11454
1480126829,11477,11477
1480213960,11476,11476
1480301321,11442,11442
1480388486,11351,11351
1480475555,11461,11461
1480562677,11389,11389
1480649822,11237,11237
1480736921,11216,11216
1480824111,11309,11309
1480911171,11330,11330
1480998642,11092,11092
1481086444,11172,11172
1481173471,11172,11172
1483525499,10845,10845
1483612617,10748,10748
1483699710,10597,10597
1483786907,10611,10611
1483873959,10597,10597
1483961077,10397,10397
1484048206,10352,10352
1484135325,10357,10357
1484222488,10369,10369
1484309590,10351,10351
1484440604,10038,10038
1484527719,9766,9766
1484614909,9732,9732
1484702212,9767,9767
1484789567,9876,9876
1484876664,9996,9996
1484963784,10084,10084
1485050913,10147,10147
1485138288,10084,10084
1485225394,10003,10003
1485312522,9912,9912
1485399708,9983,9983
1485486752,10041,10041
1485574136,10136,10136
1485661229,10249,10249
1485748400,10246,10246
1485835480,10233,10233
1485922856,10311,10311
1486009966,10352,10352
1486097327,10365,10365
1486184526,10501,10501
1486271823,10644,10644
1486358925,10655,10655
1486446032,10628,10628
1486533158,10795,10795
1486620287,10904,10904
1486707655,11016,11016
1486795025,11150,11150
1486882124,11257,11257
1487056623,11755,11755
1487143721,11950,11950
1487230857,11863,11863
1487317959,11725,11725
1487405104,11694,11694
1487492467,11602,11602
1487579819,11565,11565
1487666931,11598,11598
1487754125,11685,11685
1487841174,11861,11861
1487928271,11858,11858
1488015399,11763,11763
1488102779,12005,12005
1488189891,11987,11987
1488277251,11989,11989
1488364627,12071,12071
1488451721,12144,12144
1488538925,12151,12151
1488625959,12262,12262
1488713085,12361,12361
1488800219,12348,12348
1488887316,12347,12347
1488974518,12360,12360
1489061561,12248,12248
1489148683,12088,12088
1489235805,11937,11937
1489322906,11813,11813
1489410107,11515,11515
1489497169,11353,11353
1489584275,11355,11355
1489671407,11424,11424
1489758530,11383,11383
1489845737,11318,11318
1489932769,11275,11275
1490019879,11154,11154
1490106997,11070,11070
1490194124,11117,11117
1490281314,11114,11114
1490368366,11157,11157
1490455463,11050,11050
1490542597,11120,11120
1490629725,11179,11179
1490716946,10881,10881
1490804222,10918,10918
1490891332,10867,10867
1490978442,10774,10774
1491065565,10670,10670
1491152938,10544,10544
1491240055,10629,10629
1491327166,10475,10475
1491414268,10444,10444
1491501404,10595,10595
1491588528,10771,10771
1491675640,10958,10958
1491762763,11028,11028
1491849862,11170,11170
1491937021,11406,11406
1492024128,11586,11586
1492111240,11712,11712
1492198348,11719,11719
1492285483,11682,11682
1492372600,11702,11702
1492459719,11784,11784
1492546846,11849,11849
1492633960,11880,11880
1492721076,11916,11916
1492808185,11843,11843
1492895324,11782,11782
1492982690,11634,11634
1493069804,11754,11754
1493156935,12501,12501
1493244123,12926,12926
1493331151,13311,13311
1493418280,13286,13286
1493505390,13370,13370
1493592522,13514,13514
1493679711,13550,13550
1493766773,13764,13764
1493853874,13921,13921
1493941019,14004,14004
1496901886,13714,13714
1496988996,13582,13582
1497076114,13652,13652
1497163241,13580,13580
1497250366,13138,13138
1497337484,13174,13174
1497424594,13366,13366
1497511726,13186,13186
1497598845,13133,13133
1497685990,13120,13120
1497773080,13125,13125
1497860232,13196,13196
1497947345,13299,13299
1498078155,13242,13242
1498165309,13348,13348
1498252644,13523,13523
1498339992,13406,13406
1498427063,13194,13194
1498514511,12748,12748
1498601584,12549,12549
1498688705,12439,12439
1498775827,12363,12363
1498863172,12279,12279
1498950279,12275,12275
1499037387,12167,12167
1499124529,12152,12152
1499211625,12193,12193
1499298745,12146,12146
1499386136,12151,12151
1499473225,12066,12066
1499560370,12025,12025
1499647485,12029,12029
1499734586,11964,11964
1499821708,11914,11914
1499908830,11922,11922
1499995953,11875,11875
1500083333,11786,11786
1500170470,11748,11748
1500257812,11679,11679
1500345172,11679,11679
1500432280,11735,11735
